source_imageid,destination_imageid,distance
400,1803,0.75
400,122,0.75
400,688,0.76
400,1697,0.76
400,2008,0.76
400,352,0.77
400,1585,0.77
400,874,0.8
400,1996,0.8
400,2267,0.8
400,2022,0.8
400,494,0.8
400,614,0.8
400,1417,0.81
403,2145,0.53
403,1509,0.62
403,1571,0.73
403,1618,0.77
403,2188,0.77
403,798,0.78
403,2264,0.82
403,1047,0.83
403,2004,0.84
403,2006,0.84
403,181,0.85
403,1938,0.88
403,2270,0.88
403,635,0.88
403,2282,0.91
403,2077,0.91
403,1723,0.96
403,1847,0.97
403,165,0.97
403,498,0.99
403,1650,1.0
403,1686,1.02
403,1498,1.03
403,753,1.03
406,2262,0.68
406,604,0.71
406,313,0.74
406,2050,0.74
406,950,0.75
406,2356,0.79
406,2033,0.79
406,1803,0.79
406,1051,0.8
406,764,0.8
406,2007,0.8
406,1615,0.81
406,508,0.81
406,1500,0.81
406,1779,0.81
406,1233,0.82
406,1114,0.82
406,1643,0.82
406,610,0.82
406,1420,0.83
406,1524,0.83
406,1837,0.83
406,1512,0.84
407,313,0.6
407,1820,0.61
407,148,0.62
407,274,0.66
407,1615,0.67
407,1856,0.67
407,614,0.67
407,1175,0.67
407,1849,0.68
407,638,0.68
407,1452,0.69
407,1633,0.69
407,1996,0.7
407,1749,0.7
407,242,0.7
407,396,0.7
407,1988,0.7
407,2220,0.7
407,2226,0.7
407,2224,0.7
407,994,0.71
407,604,0.71
407,2176,0.71
407,679,0.72
412,1186,0.44
412,1757,0.44
412,1103,0.45
412,1126,0.47
412,1112,0.54
412,661,0.55
412,692,0.57
412,1488,0.57
412,2133,0.58
412,1196,0.58
412,824,0.61
412,139,0.61
412,142,0.64
412,2025,0.64
412,589,0.66
412,1750,0.69
412,2351,0.7
412,1831,0.7
412,2251,0.71
412,352,0.71
412,90,0.72
412,368,0.72
412,364,0.72
412,1133,0.73
413,1147,0.49
413,1199,0.57
413,1925,0.62
413,1256,0.65
413,366,0.65
413,1647,0.67
413,828,0.67
413,1204,0.68
413,436,0.71
413,1752,0.72
413,2194,0.73
413,1516,0.75
413,937,0.77
413,1818,0.79
413,2213,0.83
413,1077,0.83
413,602,0.83
413,1045,0.84
413,1633,0.84
413,2355,0.84
413,1751,0.84
413,2238,0.87
413,1087,0.87
413,1915,0.88
416,200,0.27
416,1727,0.38
416,441,0.4
416,327,0.42
416,1491,0.5
416,1638,0.51
416,196,0.54
416,466,0.54
416,1831,0.55
416,861,0.59
416,349,0.6
416,1535,0.6
416,253,0.62
416,186,0.63
416,802,0.63
416,1634,0.65
416,1196,0.66
416,1839,0.67
416,917,0.67
416,1471,0.67
416,272,0.7
416,535,0.7
416,2025,0.7
416,2074,0.71
417,1353,0.51
417,914,0.61
417,1550,0.8
417,2367,0.87
417,1208,0.87
417,867,0.96
417,2189,1.02
417,2279,1.02
417,2223,1.06
417,876,1.07
417,1911,1.11
417,635,1.11
417,643,1.12
417,2229,1.14
417,184,1.16
417,300,1.16
417,1632,1.16
417,1771,1.17
417,1815,1.18
417,753,1.18
417,2129,1.19
417,709,1.19
417,1908,1.19
417,1510,1.2
418,248,0.32
418,1453,0.55
418,326,0.56
418,1512,0.56
418,139,0.61
418,299,0.63
418,692,0.65
418,463,0.67
418,1439,0.68
418,1400,0.69
418,1112,0.7
418,1120,0.71
418,1805,0.71
418,1837,0.71
418,2250,0.73
418,697,0.73
418,842,0.76
418,98,0.76
418,90,0.76
418,2192,0.76
418,1815,0.77
418,26,0.77
418,2350,0.79
418,1005,0.79
421,2241,1.01
421,470,1.03
421,1409,1.05
421,1166,1.06
421,2049,1.08
421,1949,1.11
421,1278,1.11
421,444,1.11
421,173,1.12
421,449,1.12
421,2257,1.13
421,1982,1.14
421,1153,1.15
421,1915,1.17
421,2317,1.17
421,2315,1.18
421,1217,1.18
421,1152,1.19
421,255,1.2
421,2357,1.2
421,1781,1.21
421,606,1.21
421,835,1.21
421,1777,1.21
422,1111,0.62
422,1113,0.63
422,1127,0.63
422,2276,0.65
422,1044,0.69
422,1849,0.7
422,2141,0.71
422,1924,0.72
422,1946,0.72
422,2214,0.73
422,1284,0.74
422,2007,0.76
422,2176,0.76
422,1145,0.76
422,2289,0.79
422,407,0.8
422,2103,0.81
422,2215,0.82
422,679,0.82
422,1285,0.83
422,638,0.83
422,1832,0.84
422,937,0.84
422,614,0.85
433,391,0.74
433,1613,0.78
433,937,0.8
433,1170,0.8
433,679,0.82
433,1284,0.82
433,1661,0.83
433,1820,0.85
433,2360,0.85
433,1285,0.86
433,436,0.86
433,1442,0.86
433,764,0.86
433,2238,0.86
433,1660,0.86
433,302,0.86
433,999,0.87
433,2317,0.87
433,2141,0.87
433,1781,0.88
433,1668,0.88
433,2355,0.89
433,638,0.89
433,1044,0.89
436,1147,0.49
436,1925,0.49
436,937,0.63
436,1647,0.63
436,366,0.65
436,1204,0.68
436,2355,0.71
436,413,0.71
436,1087,0.75
436,1273,0.75
436,1295,0.75
436,1285,0.76
436,1256,0.76
436,1077,0.78
436,2215,0.79
436,999,0.8
436,2103,0.81
436,1045,0.81
436,1818,0.81
436,1717,0.81
436,1781,0.81
436,2360,0.81
436,2018,0.82
436,894,0.82
437,667,0.81
437,2367,1.16
437,572,1.17
437,271,1.17
437,13,1.21
437,2124,1.21
437,140,1.22
437,706,1.22
437,182,1.27
437,309,1.28
437,318,1.29
437,867,1.3
437,363,1.32
437,1790,1.32
437,712,1.32
437,502,1.33
437,14,1.34
437,1282,1.34
437,2296,1.35
437,914,1.35
437,969,1.35
437,2241,1.37
437,835,1.4
437,1337,1.41
440,531,0.53
440,729,0.86
440,455,0.98
440,347,1.04
440,632,1.05
440,1404,1.1
440,1073,1.13
440,1149,1.13
440,506,1.13
440,738,1.14
440,1092,1.17
440,1132,1.18
440,1498,1.2
440,2229,1.2
440,1530,1.24
440,1573,1.24
440,334,1.25
440,1265,1.25
440,2216,1.25
440,1732,1.27
440,483,1.27
440,819,1.27
440,1140,1.27
440,1675,1.28
441,272,0.3
441,416,0.4
441,1732,0.45
441,1634,0.47
441,2313,0.52
441,655,0.53
441,386,0.54
441,951,0.6
441,1649,0.61
441,1172,0.64
441,1444,0.65
441,264,0.66
441,2074,0.69
441,327,0.69
441,200,0.7
441,1725,0.74
441,680,0.75
441,846,0.75
441,2181,0.8
441,1491,0.81
441,442,0.83
441,1727,0.83
441,1972,0.84
441,1612,0.85
442,1333,0.57
442,1780,0.57
442,1821,0.57
442,1079,0.6
442,2313,0.71
442,142,0.72
442,90,0.75
442,416,0.76
442,327,0.78
442,2074,0.81
442,2025,0.82
442,441,0.83
442,1725,0.84
442,200,0.85
442,272,0.85
442,773,0.85
442,196,0.85
442,364,0.85
442,1206,0.86
442,1126,0.86
442,1972,0.86
442,1301,0.87
442,1196,0.87
442,466,0.88
443,692,0.53
443,1196,0.53
443,1757,0.56
443,661,0.57
443,234,0.58
443,1103,0.6
443,2025,0.6
443,349,0.63
443,352,0.66
443,875,0.66
443,861,0.66
443,824,0.67
443,535,0.67
443,1585,0.68
443,364,0.69
443,589,0.69
443,1126,0.7
443,1005,0.7
443,759,0.7
443,200,0.71
443,2337,0.72
443,714,0.72
443,1831,0.72
443,1233,0.72
444,2296,0.96
444,931,1.02
444,1510,1.02
444,469,1.02
444,1681,1.03
444,1183,1.05
444,1537,1.06
444,1409,1.06
444,269,1.06
444,972,1.07
444,1538,1.09
444,1570,1.11
444,421,1.11
444,2257,1.13
444,2315,1.14
444,2049,1.15
444,327,1.15
444,963,1.16
444,200,1.16
444,1618,1.16
444,709,1.16
444,1612,1.17
444,1638,1.17
444,1666,1.17
447,2206,0.6
447,2025,0.74
447,1206,0.76
447,546,0.77
447,1517,0.78
447,881,0.79
447,1726,0.81
447,1103,0.81
447,1757,0.82
447,663,0.83
447,1105,0.83
447,1685,0.85
447,1766,0.85
447,1611,0.88
447,196,0.89
447,2074,0.91
447,697,0.91
447,1187,0.91
447,1831,0.92
447,802,0.92
447,875,0.92
447,998,0.93
447,1476,0.93
447,2172,0.94
449,1144,0.94
449,2229,1.04
449,2315,1.06
449,2241,1.09
449,1132,1.1
449,2022,1.11
449,2230,1.12
449,421,1.12
449,1251,1.14
449,1999,1.14
449,2288,1.15
449,702,1.16
449,1415,1.19
449,451,1.19
449,835,1.2
449,1618,1.2
449,347,1.21
449,635,1.21
449,173,1.22
449,1771,1.22
449,2223,1.23
449,1054,1.23
449,406,1.23
449,1444,1.23
451,200,0.83
451,327,0.87
451,2052,0.91
451,899,0.91
451,1172,0.93
451,1706,0.94
451,1471,0.94
451,416,0.95
451,1453,0.95
451,1831,0.95
451,1644,0.96
451,1538,0.96
451,463,0.96
451,1629,0.97
451,2206,0.98
451,1681,0.98
451,661,1.0
451,1727,1.0
451,1638,1.0
451,1005,1.0
451,692,1.0
451,418,1.0
451,270,1.01
451,326,1.01
454,1054,0.6
454,1808,0.82
454,1568,0.9
454,830,0.94
454,1200,0.94
454,925,1.02
454,1395,1.03
454,182,1.04
454,739,1.06
454,13,1.06
454,846,1.09
454,264,1.09
454,521,1.1
454,1681,1.11
454,1612,1.13
454,1460,1.13
454,152,1.14
454,329,1.15
454,680,1.15
454,2181,1.15
454,140,1.17
454,441,1.18
454,773,1.18
454,318,1.18
455,738,0.84
455,506,0.85
455,2302,0.86
455,1132,0.96
455,2370,0.97
455,440,0.98
455,1404,1.02
455,264,1.04
455,1725,1.06
455,326,1.08
455,2229,1.09
455,1237,1.11
455,1498,1.12
455,1092,1.12
455,1807,1.14
455,1978,1.14
455,555,1.17
455,612,1.17
455,632,1.17
455,1815,1.18
455,1415,1.18
455,147,1.19
455,728,1.2
455,639,1.2
459,2017,0.56
459,644,0.6
459,1466,0.68
459,1539,0.69
459,1570,0.74
459,1312,0.76
459,298,0.76
459,337,0.76
459,469,0.82
459,217,0.84
459,263,0.85
459,466,0.87
459,1206,0.87
459,2350,0.89
459,1236,0.89
459,522,0.9
459,1673,0.9
459,802,0.92
459,253,0.93
459,2300,0.94
459,327,0.94
459,1709,0.94
459,463,0.95
459,2052,0.95
462,1414,0.69
462,970,0.79
462,938,0.82
462,1454,0.86
462,1456,0.92
462,1157,0.94
462,928,0.95
462,930,0.95
462,941,0.95
462,943,0.95
462,1455,0.96
462,723,0.97
462,746,0.97
462,752,0.97
462,1773,0.98
462,1850,0.98
462,2076,0.99
462,698,1.07
462,1799,1.08
462,1835,1.08
462,1496,1.13
462,817,1.17
463,1439,0.3
463,842,0.42
463,2350,0.54
463,139,0.55
463,299,0.56
463,326,0.57
463,1848,0.58
463,1236,0.59
463,1120,0.59
463,2052,0.59
463,849,0.64
463,1805,0.65
463,418,0.67
463,2192,0.68
463,1570,0.69
463,1005,0.69
463,1471,0.71
463,589,0.72
463,1539,0.74
463,248,0.75
463,2336,0.75
463,1453,0.76
463,697,0.76
463,535,0.78
464,1539,0.56
464,670,0.62
464,2350,0.66
464,849,0.75
464,463,0.82
464,1120,0.84
464,842,0.85
464,2336,0.86
464,1453,0.88
464,139,0.88
464,881,0.9
464,1206,0.9
464,2364,0.91
464,1471,0.91
464,917,0.92
464,147,0.92
464,207,0.92
464,2052,0.92
464,203,0.92
464,692,0.95
464,1439,0.95
464,1634,0.95
464,494,0.96
464,639,0.96
465,1716,0.78
465,2346,0.92
465,232,0.92
465,1874,0.92
465,736,0.96
465,280,0.96
465,1611,0.98
465,1839,0.99
465,2071,0.99
465,1012,1.02
465,45,1.04
465,1396,1.05
465,917,1.05
465,1215,1.06
465,1791,1.06
465,802,1.06
465,1232,1.06
465,773,1.06
465,535,1.06
465,2309,1.07
465,759,1.07
465,327,1.08
465,864,1.08
465,497,1.08
466,1831,0.47
466,200,0.51
466,416,0.54
466,196,0.57
466,469,0.59
466,1638,0.59
466,327,0.6
466,1726,0.61
466,802,0.61
466,2025,0.62
466,102,0.63
466,861,0.65
466,186,0.65
466,253,0.67
466,2206,0.67
466,1727,0.7
466,1301,0.7
466,349,0.7
466,891,0.71
466,917,0.73
466,589,0.74
466,263,0.74
466,1196,0.75
466,1839,0.76
469,1638,0.46
469,327,0.55
469,466,0.59
469,196,0.59
469,1831,0.62
469,200,0.62
469,1538,0.65
469,589,0.7
469,2052,0.71
469,416,0.72
469,2206,0.73
469,1709,0.76
469,891,0.76
469,186,0.77
469,102,0.78
469,899,0.8
469,2025,0.8
469,326,0.8
469,188,0.81
469,90,0.81
469,2181,0.81
469,802,0.81
469,1570,0.82
469,1791,0.82
470,173,0.39
470,2241,0.71
470,255,0.73
470,1777,0.74
470,1845,0.75
470,1153,0.78
470,969,0.78
470,804,0.79
470,2257,0.79
470,2214,0.81
470,2103,0.82
470,1818,0.86
470,2177,0.87
470,1915,0.87
470,1790,0.87
470,1147,0.89
470,1861,0.89
470,1273,0.9
470,754,0.9
470,2271,0.9
470,1081,0.9
470,2358,0.91
470,2176,0.91
470,2324,0.91
473,627,0.0
473,382,0.77
473,1223,0.9
473,1512,0.95
473,112,0.95
473,998,0.95
473,697,0.95
473,1068,0.97
473,1434,0.98
473,681,0.99
473,151,0.99
473,1955,0.99
473,148,1.0
473,298,1.0
473,337,1.0
473,1129,1.0
473,1672,1.0
473,714,1.0
473,2250,1.01
473,1071,1.01
473,149,1.02
473,1837,1.02
473,1671,1.02
473,213,1.03
477,568,0.73
477,322,0.8
477,1638,0.83
477,200,0.84
477,1312,0.86
477,1301,0.86
477,2025,0.89
477,891,0.89
477,368,0.9
477,263,0.92
477,186,0.94
477,2132,0.94
477,2292,0.95
477,1831,0.95
477,1134,0.96
477,2133,0.96
477,589,0.96
477,30,0.96
477,1727,0.97
477,2206,0.97
477,1466,0.97
477,327,0.97
477,1186,0.97
477,1996,0.97
481,233,0.31
481,385,0.48
481,2289,0.92
481,157,0.95
481,637,1.21
481,679,1.22
481,656,1.23
481,2223,1.23
481,1615,1.24
481,835,1.25
481,660,1.27
481,2043,1.27
481,203,1.27
481,1138,1.28
481,1430,1.28
481,1507,1.29
481,2141,1.29
481,2050,1.3
481,302,1.3
481,422,1.3
481,256,1.3
481,406,1.3
481,1399,1.31
481,1442,1.31
482,656,0.72
482,203,0.77
482,2336,0.81
482,1138,0.86
482,660,0.92
482,463,0.93
482,1634,0.95
482,670,0.96
482,1183,0.98
482,464,0.98
482,2326,0.98
482,386,0.99
482,833,1.0
482,2350,1.0
482,1086,1.01
482,208,1.02
482,207,1.02
482,2364,1.04
482,1120,1.04
482,1222,1.05
482,1970,1.05
482,1471,1.05
482,2218,1.05
482,849,1.06
483,505,0.58
483,1911,0.87
483,2189,0.93
483,2279,0.93
483,1498,0.99
483,2230,1.06
483,1550,1.07
483,2229,1.08
483,738,1.09
483,1718,1.09
483,1807,1.1
483,1978,1.1
483,563,1.11
483,2287,1.14
483,1771,1.15
483,1908,1.16
483,1731,1.16
483,1687,1.16
483,1650,1.17
483,1848,1.17
483,1686,1.17
483,273,1.19
483,1805,1.19
483,344,1.19
485,182,0.88
485,20,0.88
485,271,0.95
485,13,0.99
485,1732,1.03
485,712,1.04
485,272,1.05
485,1444,1.06
485,327,1.09
485,1637,1.1
485,270,1.1
485,846,1.1
485,1649,1.11
485,441,1.11
485,318,1.12
485,2313,1.12
485,140,1.12
485,386,1.13
485,264,1.14
485,1634,1.15
485,757,1.15
485,469,1.16
485,1541,1.16
485,655,1.17
491,1388,0.63
491,1654,0.66
491,2096,0.69
491,1712,0.75
491,380,0.76
491,1291,0.77
491,1917,0.78
491,2123,0.78
491,1717,0.8
491,220,0.81
491,904,0.81
491,2079,0.82
491,2215,0.82
491,1943,0.83
491,1412,0.83
491,1285,0.83
491,2064,0.83
491,2050,0.84
491,575,0.86
491,2071,0.86
491,369,0.86
491,1397,0.87
491,1668,0.87
491,894,0.87
492,614,0.59
492,1233,0.62
492,2300,0.67
492,1791,0.68
492,2033,0.69
492,1996,0.71
492,2292,0.72
492,1312,0.73
492,313,0.74
492,263,0.74
492,352,0.77
492,589,0.78
492,1232,0.78
492,1946,0.78
492,535,0.78
492,1909,0.79
492,1570,0.79
492,2079,0.8
492,1643,0.8
492,463,0.8
492,1145,0.8
492,1748,0.8
492,276,0.81
492,443,0.81
494,2250,0.57
494,207,0.6
494,688,0.67
494,758,0.67
494,796,0.71
494,2025,0.73
494,352,0.75
494,1701,0.77
494,1585,0.77
494,107,0.79
494,697,0.8
494,400,0.8
494,1188,0.8
494,1100,0.81
494,1175,0.83
494,864,0.83
494,304,0.83
494,984,0.83
494,1400,0.83
494,1333,0.84
494,1780,0.84
494,1821,0.84
494,1145,0.84
494,1301,0.86
497,545,0.62
497,549,0.69
497,917,0.77
497,986,0.8
497,1716,0.89
497,200,0.9
497,824,0.91
497,2172,0.92
497,773,0.92
497,1535,0.92
497,1005,0.93
497,1601,0.93
497,416,0.94
497,147,0.94
497,535,0.95
497,263,0.97
497,1655,0.97
497,364,0.97
497,1517,0.97
497,2052,0.97
497,975,0.98
497,220,0.98
497,904,0.98
497,1638,0.98
498,1047,0.34
498,635,0.55
498,84,0.74
498,127,0.74
498,1618,0.75
498,1571,0.76
498,798,0.79
498,1723,0.8
498,2282,0.8
498,198,0.81
498,543,0.82
498,2145,0.86
498,165,0.86
498,1847,0.93
498,2004,0.95
498,2006,0.95
498,753,0.95
498,963,0.99
498,1209,0.99
498,1938,0.99
498,2270,0.99
498,403,0.99
498,2077,0.99
498,961,1.04
501,1592,1.09
501,1667,1.11
501,1805,1.17
501,191,1.17
501,443,1.19
501,917,1.21
501,1491,1.22
501,469,1.23
501,125,1.24
501,631,1.24
501,367,1.24
501,2181,1.24
501,738,1.26
501,200,1.26
501,1644,1.27
501,1538,1.27
501,26,1.27
501,299,1.27
501,1466,1.27
501,1236,1.27
501,1404,1.28
501,466,1.29
501,248,1.29
501,506,1.29
502,867,0.94
502,999,0.95
502,369,0.95
502,391,0.99
502,2317,1.01
502,2007,1.03
502,614,1.03
502,2241,1.04
502,433,1.05
502,2324,1.06
502,1966,1.07
502,407,1.07
502,643,1.08
502,1727,1.08
502,679,1.09
502,2178,1.09
502,2018,1.09
502,1714,1.1
502,1749,1.1
502,2214,1.1
502,1861,1.11
502,2124,1.11
502,604,1.11
502,1184,1.11
505,483,0.58
505,1848,0.7
505,1538,0.7
505,1911,0.8
505,2052,0.8
505,1667,0.81
505,1638,0.82
505,217,0.84
505,469,0.85
505,147,0.85
505,899,0.86
505,1570,0.87
505,213,0.88
505,326,0.88
505,1301,0.88
505,327,0.89
505,1539,0.91
505,697,0.92
505,1694,0.93
505,2074,0.93
505,368,0.94
505,589,0.94
505,1831,0.96
505,2137,0.96
506,2302,0.39
506,1404,0.42
506,2370,0.56
506,1607,0.59
506,1621,0.66
506,555,0.76
506,612,0.76
506,1825,0.78
506,1552,0.8
506,2229,0.82
506,455,0.85
506,1498,0.85
506,264,0.86
506,1731,0.87
506,469,0.88
506,770,0.89
506,2189,0.96
506,2279,0.96
506,738,0.97
506,1725,0.97
506,1222,0.98
506,1970,0.98
506,1091,0.99
506,2184,0.99
508,7,0.42
508,2320,0.51
508,1992,0.55
508,1051,0.58
508,1750,0.59
508,1856,0.62
508,1738,0.64
508,2033,0.64
508,1486,0.64
508,2356,0.64
508,1114,0.66
508,1832,0.68
508,1500,0.68
508,1779,0.68
508,2252,0.69
508,1233,0.7
508,1803,0.7
508,638,0.71
508,1697,0.72
508,2008,0.72
508,1615,0.72
508,352,0.72
508,2254,0.73
512,1172,1.12
512,1568,1.18
512,2213,1.21
512,183,1.22
512,182,1.29
512,1061,1.3
512,772,1.3
512,454,1.31
512,1098,1.31
512,1237,1.31
512,200,1.31
512,1273,1.32
512,1087,1.32
512,191,1.32
512,13,1.33
512,1295,1.33
512,1415,1.34
512,891,1.34
512,2181,1.34
512,986,1.34
512,545,1.35
512,1229,1.35
512,501,1.35
512,327,1.35
513,546,0.7
513,861,0.82
513,1517,0.83
513,186,0.84
513,1874,0.84
513,824,0.86
513,200,0.87
513,1839,0.87
513,802,0.9
513,327,0.9
513,1012,0.91
513,2050,0.91
513,142,0.91
513,1476,0.91
513,663,0.92
513,1301,0.92
513,104,0.93
513,2175,0.93
513,416,0.94
513,2132,0.95
513,1831,0.95
513,688,0.96
513,1535,0.96
513,864,0.97
519,2103,0.7
519,1452,0.76
519,995,0.8
519,227,0.83
519,638,0.87
519,1924,0.89
519,2255,0.92
519,1160,0.92
519,1401,0.92
519,2253,0.93
519,1633,0.93
519,2176,0.93
519,1567,0.94
519,909,0.94
519,2111,0.94
519,2141,0.94
519,2060,0.94
519,764,0.95
519,1820,0.95
519,236,0.96
519,126,0.96
519,1231,0.96
519,407,0.97
519,1011,0.97
521,846,0.61
521,759,0.71
521,1215,0.76
521,535,0.79
521,773,0.81
521,758,0.83
521,1304,0.83
521,1612,0.83
521,1932,0.84
521,1644,0.87
521,152,0.9
521,2065,0.91
521,2087,0.91
521,1202,0.92
521,364,0.92
521,796,0.93
521,670,0.93
521,1413,0.93
521,13,0.94
521,1460,0.94
521,2138,0.94
521,1665,0.94
521,329,0.95
521,1054,0.95
522,1570,0.83
522,1539,0.9
522,459,0.9
522,1236,0.95
522,466,0.99
522,644,1.0
522,1466,1.04
522,849,1.04
522,1183,1.05
522,2017,1.06
522,2350,1.07
522,1673,1.07
522,1471,1.09
522,1634,1.1
522,469,1.12
522,369,1.12
522,207,1.12
522,2288,1.12
522,464,1.13
522,482,1.13
522,589,1.13
522,253,1.15
522,30,1.15
522,765,1.16
530,874,0.64
530,845,0.67
530,1165,0.67
530,1748,0.76
530,2334,0.76
530,2050,0.77
530,2348,0.78
530,2368,0.78
530,2251,0.81
530,2312,0.91
530,380,0.92
530,689,0.93
530,2026,0.93
530,1711,0.94
530,1917,0.96
530,2123,0.96
530,1823,0.96
530,894,0.97
530,2176,0.97
530,2043,0.98
530,2356,0.98
530,676,0.99
530,1458,1.0
531,440,0.53
531,347,1.05
531,729,1.16
531,2230,1.18
531,1404,1.19
531,1552,1.2
531,2229,1.2
531,1825,1.23
531,334,1.24
531,1265,1.24
531,2216,1.24
531,455,1.24
531,506,1.25
531,198,1.25
531,1498,1.26
531,1731,1.27
531,632,1.27
531,738,1.28
531,1073,1.28
531,1149,1.28
531,770,1.28
531,1999,1.3
531,630,1.3
531,483,1.31
533,1969,0.0
533,1655,0.65
533,2052,0.67
533,326,0.68
533,147,0.74
533,1434,0.76
533,921,0.79
533,1005,0.8
533,1848,0.8
533,2192,0.81
533,1539,0.87
533,681,0.88
533,819,0.88
533,104,0.88
533,2175,0.88
533,917,0.89
533,899,0.89
533,842,0.9
533,174,0.9
533,1667,0.91
533,1317,0.91
533,1318,0.91
533,759,0.92
533,1266,0.92
535,759,0.06
535,352,0.57
535,1196,0.58
535,1206,0.58
535,262,0.58
535,1715,0.58
535,2025,0.58
535,2192,0.6
535,824,0.61
535,349,0.61
535,661,0.61
535,1831,0.61
535,364,0.62
535,142,0.64
535,984,0.64
535,692,0.65
535,2350,0.66
535,1761,0.66
535,688,0.66
535,2074,0.66
535,1005,0.67
535,1726,0.67
535,443,0.67
535,875,0.67
540,1743,0.0
540,1762,0.0
540,1763,0.0
540,1617,0.45
540,1092,0.57
540,214,0.6
540,728,0.63
540,175,0.68
540,1542,0.9
540,648,0.97
540,817,1.1
540,1773,1.12
540,1850,1.12
540,928,1.14
540,930,1.14
540,941,1.14
540,943,1.14
540,2076,1.17
540,970,1.17
540,1073,1.18
540,1149,1.18
540,938,1.18
540,1454,1.19
540,1825,1.2
541,392,0.77
541,573,0.78
541,1492,1.06
541,1493,1.06
541,1495,1.06
541,872,1.13
541,1544,1.2
541,1663,1.2
541,698,1.2
541,1296,1.23
541,720,1.24
541,768,1.24
541,813,1.26
541,654,1.29
541,945,1.29
541,946,1.29
541,852,1.29
541,1016,1.29
541,770,1.3
541,2184,1.31
541,1091,1.31
541,1000,1.34
541,1073,1.39
543,498,0.82
543,1847,0.82
543,1047,0.82
543,1571,0.84
543,635,0.84
543,198,0.86
543,2145,0.91
543,2004,0.94
543,2006,0.94
543,1618,0.96
543,1723,1.0
543,798,1.01
543,165,1.02
543,781,1.02
543,753,1.04
543,1509,1.06
543,127,1.06
543,1938,1.08
543,2270,1.08
543,2282,1.09
543,1324,1.1
543,1209,1.13
543,403,1.19
543,84,1.19
545,549,0.3
545,241,0.88
545,332,0.94
545,700,0.96
545,2196,0.97
545,147,1.07
545,1237,1.08
545,739,1.09
545,1172,1.1
545,1110,1.1
545,986,1.1
545,735,1.12
545,1980,1.14
545,1207,1.15
545,859,1.15
545,1827,1.16
545,900,1.17
545,757,1.17
545,790,1.17
545,846,1.2
545,670,1.2
545,464,1.21
545,1539,1.22
545,1665,1.23
546,663,0.48
546,513,0.7
546,447,0.77
546,1004,0.78
546,1187,0.8
546,1517,0.87
546,322,0.88
546,998,0.91
546,2206,0.95
546,279,0.95
546,2074,0.95
546,139,0.96
546,327,0.96
546,1172,0.96
546,2025,0.96
546,213,0.97
546,881,0.98
546,298,0.99
546,337,0.99
546,697,0.99
546,1206,1.0
546,1831,1.0
546,104,1.0
546,2175,1.0
547,1781,0.61
547,265,0.67
547,1285,0.72
547,2213,0.72
547,2241,0.73
547,1087,0.76
547,1295,0.78
547,2366,0.79
547,1178,0.81
547,1925,0.82
547,390,0.82
547,1217,0.82
547,1278,0.83
547,1045,0.84
547,2091,0.84
547,1284,0.85
547,2215,0.86
547,1058,0.86
547,242,0.86
547,396,0.86
547,1988,0.86
547,2220,0.86
547,2226,0.86
547,1751,0.86
549,545,0.3
549,241,0.88
549,739,0.95
549,332,0.97
549,700,0.98
549,2196,1.01
549,1207,1.02
549,147,1.03
549,735,1.04
549,1681,1.05
549,670,1.08
549,464,1.08
549,1453,1.1
549,1110,1.11
549,1105,1.12
549,790,1.13
549,1539,1.13
549,1644,1.13
549,757,1.14
549,1538,1.14
549,846,1.15
549,2172,1.15
549,1725,1.17
549,264,1.17
553,126,0.79
553,950,0.8
553,1820,0.85
553,320,0.91
553,2060,0.91
553,1567,0.91
553,1953,0.92
553,1845,0.93
553,1633,0.93
553,1465,0.93
553,1145,0.94
553,764,0.95
553,1790,0.95
553,1503,0.95
553,901,0.97
553,292,0.98
553,1524,0.99
553,313,1.0
553,2210,1.01
553,1420,1.03
553,407,1.05
553,1659,1.06
553,784,1.07
553,406,1.07
555,612,0.0
555,1404,0.65
555,852,0.67
555,1016,0.67
555,2370,0.67
555,2302,0.72
555,1530,0.75
555,1573,0.75
555,506,0.76
555,1621,0.79
555,1607,0.85
555,770,0.96
555,1091,0.98
555,1552,1.03
555,1825,1.04
555,630,1.05
555,1073,1.07
555,1149,1.07
555,586,1.08
555,620,1.1
555,1259,1.1
555,1731,1.11
555,1317,1.11
555,1222,1.14
560,1751,0.61
560,1148,0.61
560,1947,0.61
560,1845,0.63
560,2254,0.63
560,126,0.65
560,292,0.65
560,1420,0.65
560,1442,0.66
560,274,0.66
560,638,0.68
560,956,0.68
560,2111,0.69
560,1518,0.7
560,2147,0.7
560,1832,0.71
560,2108,0.73
560,1659,0.74
560,508,0.75
560,994,0.76
560,604,0.76
560,2210,0.76
560,2338,0.77
560,249,0.77
562,1632,0.9
562,2245,0.93
562,2105,0.95
562,1507,1.0
562,1615,1.01
562,1057,1.05
562,2223,1.06
562,2152,1.07
562,1084,1.07
562,1966,1.07
562,407,1.07
562,304,1.08
562,1585,1.08
562,1849,1.08
562,1815,1.08
562,1951,1.08
562,623,1.09
562,638,1.1
562,14,1.1
562,1220,1.1
562,1820,1.11
562,161,1.11
562,302,1.12
562,677,1.12
563,505,1.03
563,1807,1.07
563,1978,1.07
563,483,1.11
563,1538,1.12
563,270,1.17
563,2129,1.21
563,322,1.26
563,1498,1.26
563,1667,1.26
563,506,1.28
563,299,1.28
563,191,1.28
563,2370,1.3
563,455,1.31
563,248,1.33
